ticket_id,customer_id,ticket_category,priority,status,opened_date,resolved_date
681c4f1a-eac9-410a-b0d0-ce34f96a36ab,9ded06ce-5ceb-4fae-a311-b2bb5fc0085f,Technical Support,Low,Escalated,2024-10-30,2024-11-07
681d99a0-2b5f-4816-beba-52383d50cce5,b211fbb5-49be-454b-b8e2-679193370c24,Order Issue,Medium,Open,2024-03-31,
682626ef-a0d1-4644-98dd-2d849e63dc16,b5a6822c-8a70-4482-a5d7-54a9fc502aa8,Technical Support,High,Escalated,2025-02-10,2025-03-02
682aa821-d5fd-4b83-9053-93d9b916c671,83c860d4-035c-4adf-9d52-ad9952fc96cf,Technical Support,High,Escalated,2023-11-18,2023-12-02
682f23b5-70bc-4f8c-ac4f-b93f2703cf44,3b41d79b-3317-4757-a372-dd5b638c417e,Technical Support,High,Pending,2024-11-27,
68364762-bd20-4672-bd7a-f777f2402b26,77f0f789-8966-4c2c-bee9-20886ec4ec89,Payment Problem,High,Open,2025-05-29,
68423c35-96c3-4ebd-8f6a-c0b9e8730509,2052ca73-5c06-4a55-8a87-b6bb0a6707e9,Technical Support,Medium,Open,2024-01-10,
684ce1f6-c097-4548-85c4-71349a6a342d,e9564aa2-43a8-489f-8a9a-4ee39e4f5999,Product Inquiry,Low,Escalated,2025-06-17,2025-06-27
6851709e-1d7e-449b-8ea5-19b6c9d2411d,7bd4363d-ce9f-43c2-b14c-4ae6cd9e6c48,Complaint,Medium,Resolved,2023-10-16,2023-10-29
68560f22-ee31-418d-9bac-8e703993d4fa,b0971a5b-c1d3-47e2-ba3f-4d9754198690,Payment Problem,Low,Open,2024-07-02,
68602e85-eecc-492b-8026-7371a41f3f12,ce9db96a-b4c6-4059-bbf9-58c2ab94bbc4,Product Inquiry,Low,Open,2024-08-11,
68676f02-dbb4-451f-b5d7-bdb47862f082,3eb7998f-1b63-4062-bd50-4f8a0c421b23,Complaint,Medium,Escalated,2023-09-21,2023-10-08
686a5575-a0ca-4982-84f8-2a602abbbb48,9e8ac00c-fe13-429f-b312-de9a9a01367c,Order Issue,Low,Pending,2024-07-27,
686af517-47eb-46c2-a16b-7284728b7aa9,e3772641-3c0a-4606-b55d-8ac2541f60af,Product Inquiry,Low,Pending,2024-01-28,
686b53ad-5be1-4592-82c8-87ec99467637,db615b3c-4fa9-4ae5-b756-f28d0b5f3b36,Product Inquiry,Medium,Open,2025-08-28,
686c72d0-1475-4ecd-8a9e-be092a36db10,b55c26f1-ef40-4d2b-99ba-a98fbc9ec8df,Technical Support,Low,Resolved,2023-10-06,2023-10-27
68741b79-2853-4fc1-aa70-c7b534d0242b,0452d420-96db-460c-be1e-be1653e86f9f,Payment Problem,Medium,Pending,2024-10-29,
6875fbde-461d-47eb-8c0b-326d9a174598,ded337c4-ad05-4761-bcb7-d33c593e026a,Product Inquiry,Low,Open,2025-07-26,
687ce4b0-6f36-439d-8a26-c19afe4ddc80,d1d399b4-7c67-4772-8079-9169a8169df1,Payment Problem,Low,Resolved,2025-02-26,2025-03-25
68809b56-290a-4cfc-bfe9-c3f9e8c024ba,379d702a-99c3-4ed8-a6b5-cebd817dc74d,Payment Problem,Medium,Escalated,2023-12-03,2023-12-15
6897ca87-45c0-4fa1-b23e-61ee1d75aac8,1be482d3-9d0a-4750-8cff-2e90bdca52c4,Technical Support,Low,Escalated,2024-06-30,2024-07-20
68abe124-a87a-4425-80d8-09cce1b40b9c,77b5811f-4caf-46a7-80a6-219d06f7cd46,Order Issue,Low,Pending,2025-06-18,
68ae2a9c-ff90-4420-9bfa-0577ec49e2bc,13c02ab5-a0c9-40e6-a115-7d186b1538d9,Payment Problem,Medium,Escalated,2024-06-19,2024-06-20
68be6597-d653-4398-bd52-e61784fba143,70c128a4-071c-4324-bfca-8ace6312bde7,Complaint,Low,Escalated,2024-10-29,2024-11-20
68c3a539-b46e-490c-b6d4-804724429775,7918969f-a076-4f1f-893e-c06718acdb18,Product Inquiry,Low,Open,2024-10-02,
68c6bdf1-9f7a-4726-a5b6-30671f7e0c2d,fd494cf0-1980-4699-b622-9b2574584b71,Payment Problem,High,Open,2025-08-09,
68c7308e-667b-4009-aa30-cac5826d079b,ebc41fd8-e980-4a7e-929e-5289c28eaf3f,Technical Support,Medium,Pending,2025-05-10,
68c769fd-4d95-487a-9913-7dd4beb741b2,30b94d01-67f4-496d-9af8-4f455cfdac40,Order Issue,Medium,Pending,2025-02-15,
68cde4b3-8dd3-44b0-bedc-53ebdb5b078f,dca65d2e-85b6-4b69-ba1e-80a367500ffc,Order Issue,High,Open,2024-08-04,
68d97b60-f95c-4c35-8458-27913fe18e92,4c37c8ff-211f-4500-8d5e-90a713295a64,Product Inquiry,Low,Open,2023-11-22,
68e6a990-c6d0-4ceb-b941-580ae9704b4d,7c262160-f7b5-4e1e-87dd-414ea77009e0,Payment Problem,Medium,Escalated,2023-12-23,2023-12-25
68ef40b1-b93a-44b4-8c18-43477f14c132,d6db3c14-d3f5-44a6-aeb3-a0037adc9f7f,Order Issue,High,Pending,2023-10-18,
68f56d93-c4fd-4883-8d19-fca8519597f8,7afa382b-cf1a-4588-b6d5-a821b95e690e,Product Inquiry,High,Open,2024-05-10,
68f74966-b8b8-4f0c-b9b5-9d5270d1ae07,3e8462b9-3d30-4bfd-8717-43c2a215b227,Technical Support,High,Open,2025-01-26,
68fd91fa-4e81-4135-b0af-9fcb1fa96b9d,a3b41975-bf14-46a0-ac53-bcb25e370cf9,Complaint,Medium,Resolved,2024-05-04,2024-05-20
69005456-d6f6-4d68-ad78-6a51a6008c32,1496277f-4dfd-4496-abba-fb889aee3942,Complaint,Medium,Resolved,2025-03-21,2025-04-02
690b5126-20b3-4aec-8fb2-ed9bcc041745,9e19d83d-c583-49a2-af65-875cea2ecd69,Payment Problem,Medium,Escalated,2023-11-26,2023-12-16
690dab1b-5f0e-4d1d-a6ea-03f2ff2a2de9,05930ac4-c78b-41f5-bd16-4845e02df79b,Technical Support,Low,Open,2024-07-09,
690f62d8-6bef-4838-a797-ca7e52603aa0,ceeaea3f-be89-491c-974d-664176d9d25b,Complaint,High,Pending,2024-04-07,
691b35bc-b94d-431e-8a2b-b8cd95fae26f,adc09f02-be7f-4e6f-b74e-ada693eb8027,Technical Support,Low,Pending,2025-01-28,
691e2a8e-5693-4964-a016-159966d5b525,7c670a01-791c-4d58-af7b-827e8287a9a2,Payment Problem,Low,Pending,2025-07-28,
6928d0ed-f242-40e0-89e8-184f246c09ae,5f041161-0c50-4b34-8db7-07956c089c09,Technical Support,High,Open,2025-08-19,
6928d2b8-dccb-4c3f-81bb-7902143a741f,a4555822-152f-465d-81d9-48e73ea44658,Complaint,Low,Open,2024-07-24,
692b22ae-1ded-4427-9527-3a1c85d7b70b,928af46c-f965-4716-a5c6-84a65e080603,Order Issue,Medium,Resolved,2023-11-18,2023-12-08
692bdc14-995f-4898-aaee-22a34b2338bb,65199a05-1dd9-4bce-bfd4-4e8119e52c56,Order Issue,High,Escalated,2024-09-23,2024-10-14
69359dda-7dab-4eec-83f6-940ccd0336ec,8bcca048-6111-4634-817e-dabf81dcdc91,Product Inquiry,Low,Resolved,2023-12-25,2023-12-26
69403d2a-d0a0-4517-ae14-f2fddf5dbd01,55eae443-ba12-4902-bf3b-24237dddbb12,Payment Problem,High,Escalated,2024-05-26,2024-06-12
6944ebe6-031b-453a-802a-121b63dc68a4,27b068cc-5cf2-40ec-ae0b-85787939f49c,Complaint,Low,Escalated,2024-06-05,2024-07-03
69483b37-3511-40e0-bba7-07a223078b9a,bfc3be35-46b9-43e5-9927-2a0b729a4bcc,Technical Support,Low,Resolved,2025-08-05,2025-08-15
69563e61-c898-4d5f-8970-f6658b467082,5c1488ee-88b5-4204-9d8c-8f2e7d84b959,Payment Problem,High,Escalated,2024-10-08,2024-10-27
695b896f-7b90-4513-bdd8-00697ce5d9d6,543f30a2-e779-4640-bea2-7b3ab4a0e5ba,Complaint,Medium,Open,2025-09-03,
696578b4-3649-4dfd-b733-e0d7ca90bb9c,441ace27-826b-4feb-96ab-e19fe3883802,Technical Support,Medium,Pending,2024-10-21,
69658a0d-fe4f-4633-9c7f-0a25d74dadd5,d6cf7bd3-b204-42dc-86e6-e944be7578c4,Payment Problem,Low,Pending,2024-04-28,
696b3f25-978c-4a00-b165-05bba1877b19,16b969fe-9e3a-4f14-aab0-ca8f4a363553,Complaint,Low,Resolved,2024-11-23,2024-12-19
696ce70f-50d8-4c8c-9bf0-63ac397382e1,3295325a-1d31-46a6-a740-0d48eb85672a,Payment Problem,Low,Open,2025-08-09,
698e6d74-1c7a-4481-97cd-34bc631447bf,c49c2564-68dc-4a96-adc0-7f1e32e94065,Payment Problem,High,Pending,2024-07-07,
69918a45-7a96-47c2-896a-2790c7e57e26,27c21cf4-ed42-4411-b73a-204dd4e52fb6,Payment Problem,Low,Escalated,2024-05-07,2024-05-24
6995591c-cd16-43a4-925d-a7e074370fd2,3ccd5bf6-01cc-4da5-9464-02f2d7cfec25,Complaint,High,Pending,2024-10-31,
699d1cec-f201-4b4c-b773-6c26a4ee87de,6cc19aea-000d-44ed-8a4d-e395a04349cc,Technical Support,Medium,Pending,2025-06-28,
699ed2de-fd3d-4fac-acb2-b14b529df4a9,553029e5-241e-4c6a-b919-473809c2fbf9,Complaint,Low,Escalated,2023-10-18,2023-11-16
69a12c90-1b0d-4404-b4d4-79b3ea3f9110,650f56c1-13d1-47df-ba59-850424eba0f6,Payment Problem,High,Resolved,2025-04-17,2025-05-14
69a30a0a-91ba-464b-9710-429c4ca90fbb,93a04688-b538-4773-826c-d969898ddd93,Complaint,Medium,Open,2024-11-30,
69a3f664-cf1d-4afe-828d-23911595e467,df326779-d43e-46f4-a9e8-ab9c186604e0,Complaint,Medium,Open,2025-04-29,
69a4d85c-a034-4806-a9c6-a6b80d4e5c32,7114efcf-143c-4ce2-b6ef-860db061d830,Product Inquiry,High,Open,2024-03-30,
69bb7ea1-b907-4c97-9259-4957a7c1adac,adef950b-daa4-4935-8e66-d7d99cbb6977,Order Issue,Medium,Pending,2024-06-19,
69bcd0a6-32d2-4072-acff-cd825b97536b,9b504843-8538-495f-a3f8-68e3407152dc,Order Issue,High,Escalated,2024-04-21,2024-05-14
69c447d2-7826-4ac6-9b96-1ddb6362e31c,03e80a93-a27f-477c-8113-89bddb18021e,Technical Support,Low,Escalated,2025-04-14,2025-04-25
69cbe1a0-3780-4f4b-b8b4-8f5eaad172c9,a81da336-d65d-4950-b461-09e7b8fcdffb,Complaint,Low,Resolved,2024-09-21,2024-09-25
69cc10dc-3cf4-40a5-b236-449994aaf757,f6134804-a994-47be-91b1-3a68dc40f9ac,Payment Problem,Low,Escalated,2023-11-29,2023-12-22
69d1bae1-ed11-47c3-b80b-08a7db65fc35,0a640b32-93b5-45aa-95a2-b754a1d3ac35,Payment Problem,Low,Open,2025-07-10,
69d788c3-bdf1-4c13-af8e-1cb4dbb5f541,9ae0eb7a-e20f-4448-afc4-74a21301e2af,Technical Support,High,Pending,2025-02-12,
69d9bca4-4bba-49db-aaa7-d35c632c13e8,005a27d6-9208-4f63-a665-b2dbc595a2ff,Payment Problem,High,Pending,2024-01-08,
69de5707-ced6-4336-aff1-023b133742b8,f1661d6b-7596-438e-8dd2-c3ac1b0650e2,Order Issue,Low,Open,2024-12-22,
69dfcc5d-b0ec-468a-bde5-d41ecfa901c4,27be9d8a-a689-4a57-a1a1-f5aed171e9a4,Order Issue,High,Resolved,2024-01-09,2024-01-28
69e3583d-02c6-41e0-b14d-7d1ed032b77d,491dae6e-58c1-4f7d-816d-eb3f50b247d2,Complaint,Medium,Pending,2025-07-13,
69e58198-fab0-4b88-b933-21c9f78e6622,aeeb9a11-4b71-4c9c-a3ee-510fa617e1dd,Payment Problem,Low,Resolved,2024-12-07,2024-12-25
69e78fb1-144e-4dd3-b70e-4eb5915ce692,55f86972-5fdb-48ad-ad84-8bda85648fbd,Technical Support,Low,Open,2023-10-20,
69ea5959-fc04-4b67-800a-4e8dd9b1cdeb,e785cb7d-86df-4420-9c0a-e391e6521ce6,Complaint,Low,Pending,2025-01-01,
69ec1a00-4032-4d89-946f-25f36d7bd60c,e48d05a4-70c8-470d-971d-d8e6708ddc91,Product Inquiry,Medium,Resolved,2024-03-28,2024-04-04
69ec41c5-9f2d-425f-9e83-93defa10d3d2,3ccb84fb-86b0-430b-b02e-0c789d1a2c27,Payment Problem,Medium,Pending,2024-11-12,
6a0c9ccb-5677-4910-8778-344bae3506f9,8552ee98-a1e4-4bcc-8413-bc0c45676315,Payment Problem,Medium,Open,2023-10-03,
6a133665-1628-4170-88b1-cb9f07cb16a5,8f89da4f-ea32-4dbc-afc7-3619c82c760f,Payment Problem,Low,Escalated,2023-11-07,2023-11-23
6a15a25a-0a70-4276-9fbd-8fb8ee5beffa,ebda3ae7-a43e-4dc2-b7cc-25be76f77f93,Payment Problem,High,Pending,2025-04-10,
6a1a4e1d-29cf-4552-b4b9-3a2360b3e2dc,11d4695a-dab9-47ee-8854-34f9d50f46d5,Technical Support,High,Open,2023-10-12,
6a208d2d-c5d5-4ddf-9bc6-7f9271f46691,be31a553-23e0-4f64-9e75-ef7052c2960d,Technical Support,Low,Open,2024-02-06,
6a34707f-d652-4e2e-8f96-34dfb4cc9800,4a6a370c-384d-42a8-8d05-be2bf7b06fe5,Order Issue,Medium,Pending,2024-04-01,
6a3e5b43-9a84-4239-b67e-c63af7ba7fd2,5aca0231-ad40-446a-80bc-7647390ba38f,Payment Problem,Medium,Open,2025-04-13,
6a4037bd-4a5e-493b-aa1b-4b4d98c8916d,1c1e95f2-5b8c-4ad1-81a1-eaceec8a67e0,Payment Problem,Low,Pending,2025-05-11,
6a4399f1-ab7e-4682-9ddc-073be621e48a,56ddbb0c-ad3a-4357-82a1-92336144dcd8,Complaint,High,Escalated,2024-01-23,2024-02-19
6a4d6c33-6829-419d-b372-b438b29b73e2,833d0ab2-3c35-410e-8792-81e8cae53781,Payment Problem,High,Open,2024-09-24,
6a538807-c24a-4862-bc51-95c010310207,99c2073e-567c-43d8-b07d-921b5cce0955,Product Inquiry,Medium,Resolved,2025-03-26,2025-04-18
6a58060f-aee1-4949-9eec-fbdc3ace7982,cea5d8b4-4555-41f9-bce0-30e3d082a824,Order Issue,Low,Open,2025-05-01,
6a5b3cee-bddf-4139-8331-b301f42f255b,f26d06bb-3e81-4fd3-bbd4-0791f3343b0e,Complaint,High,Escalated,2025-08-17,2025-09-07
6a61a43e-12fd-4a3f-8a6e-c7c213717e10,0c986603-ad5d-4669-89ff-9d23fc35b21e,Order Issue,Low,Resolved,2023-09-23,2023-10-02
6a61d53f-9fda-4cd8-9f68-837b41c5cc9e,dbd5a91e-94ab-4fb4-b0eb-f7752b3788e8,Technical Support,Low,Pending,2024-04-25,
6a751588-5ec3-4200-946f-006b0a80ec61,63b48376-4cd8-4128-abee-5c817ad1732b,Technical Support,Low,Pending,2025-03-24,
6a77b5b2-a198-48b2-acd1-c586d4453241,6ce1776a-a057-4978-b39f-faa7e58f8e62,Payment Problem,Medium,Open,2024-02-19,
6a803618-0929-4698-b401-931d54fd0afb,464e5e63-e183-4032-9490-cfdf5db7df83,Technical Support,High,Resolved,2023-12-01,2023-12-05
6a85fc88-c85b-4b1b-a22b-818e90290a5d,4e65bdb1-074e-4e52-92ea-f3e2804f14c4,Complaint,Medium,Resolved,2025-03-15,2025-04-09
6a874d74-ae05-4a18-a5aa-9202630a54ff,06fc7d1d-2038-4471-8c97-7c43a4eb5840,Order Issue,Medium,Open,2025-02-23,
6aa3b452-ffaa-407e-b924-08d87f13358a,bc2aa055-2da9-4796-b08f-a2a83dbec236,Order Issue,Low,Open,2025-01-17,
6abab9b0-5001-4ca8-83a0-464395ebdc91,2dbba6b8-921e-440a-8838-bad91cbe7669,Payment Problem,High,Escalated,2024-02-06,2024-02-11
6ac505ad-9654-4548-925d-4c949c1c2775,24886dfd-15bb-47ee-84d4-2235d4cd129c,Payment Problem,Medium,Escalated,2025-02-20,2025-03-20
6ac6f252-0385-41aa-945f-0d7883cb494d,1b5766cd-e058-4659-a70b-04b134ed9258,Product Inquiry,Low,Escalated,2024-12-27,2025-01-20
6ac75919-bf88-40a2-bdeb-3490ec03f269,5d630b88-ba1b-4f21-b23c-0c7f81239f4d,Complaint,Medium,Escalated,2024-11-05,2024-11-16
6aca2cf8-dbde-4e81-836e-c65a79b46249,5626ab10-2de5-47db-bc7d-3708097d83a0,Technical Support,High,Pending,2023-10-22,
6acd42f9-9ab9-4d0d-ac62-61da01a59db6,d9396333-4ddc-40da-9282-6b2b1a64c0be,Technical Support,Medium,Pending,2024-03-12,
6ad3890e-9e7d-47ac-a0d1-fff056e5dd70,dbe948ad-2640-4d83-9bc7-2affd993141a,Product Inquiry,Medium,Pending,2024-09-17,
6ad79d13-b9a0-49a8-8c17-14518308f6a1,141c5e4b-2a0c-4381-bc0c-17fbb49d3cca,Order Issue,Medium,Escalated,2024-08-05,2024-08-23
6ad9f746-229e-4d07-bee9-c90972985bd9,2d56baf4-0678-4b89-b79e-50b50cd9befd,Order Issue,Low,Pending,2024-02-01,
6ae20ca6-aafc-4da3-9efd-4242d929a81c,cb8cbdd8-fd61-45c5-8c5f-751ec6bbec61,Technical Support,Low,Resolved,2025-05-17,2025-06-04
6ae65ab8-a5ed-49db-8a1f-404213902c8e,6eed6bf0-1d79-4c22-80a3-9bd85a48b37b,Product Inquiry,Low,Resolved,2025-01-02,2025-01-07
6af688bc-3e30-4e59-927b-71f92805d350,5bfd47f2-a689-4c36-8494-f14c37d90209,Order Issue,High,Resolved,2023-11-09,2023-11-21
6afdec26-7bee-437b-a9ef-b5b4425bff7c,6514da93-5362-4eb2-9519-ea24dd2b56f5,Product Inquiry,High,Open,2024-10-18,
6b008bad-4e7f-4be9-a8fa-ed8b4e6209a3,2fc63920-0b5a-4150-9a99-457fcb719d4d,Order Issue,High,Resolved,2024-01-27,2024-02-13
6b03e613-747d-42a3-aa9e-5807cc8b6a91,dfec8af0-8cb3-47f5-ad3d-041ee0450f19,Complaint,High,Pending,2024-11-08,
6b03f757-d3c0-4f75-8918-d68ddbcc8c94,84f30ce4-31da-4ba0-85fb-852b163ba93f,Order Issue,Low,Pending,2024-04-12,
6b0dc49d-5d83-4def-b528-6db154b45706,c9a10bad-7bb4-4af5-a4ba-1f4a63290ab9,Complaint,Low,Resolved,2024-04-03,2024-04-25
6b169a06-fa6a-43b6-93fd-9c5777c78439,58bc56d0-54ec-4cdf-b40d-1c32f873fd6e,Payment Problem,Medium,Open,2023-09-16,
6b19380e-8b07-43b0-baad-19179578c415,b07e1b49-37d3-44ea-b626-6d25c843ed08,Payment Problem,Low,Resolved,2025-08-15,2025-08-18
6b1aa8c2-88a3-4635-965d-fdd490d5ed12,8e655ead-33ec-4d6b-9da8-a2a66ce2c9f1,Product Inquiry,Medium,Escalated,2024-09-03,2024-09-20
6b1c5aee-b3f9-499a-9138-36c8449578a4,d3d88e67-e41d-4284-b8c8-10415850ade1,Technical Support,Medium,Escalated,2025-07-31,2025-08-02
6b1e85bc-61ef-40b1-b97b-47cda8f0363c,9110d65c-85a9-49ad-8d07-3b9356daa5a2,Order Issue,High,Resolved,2025-02-03,2025-02-10
6b27dd70-37f5-45cd-a2cd-cddee68adb79,b12b0cb8-bc71-48a7-b87c-a98228339ba9,Product Inquiry,Low,Pending,2025-08-12,
6b355264-784e-48f4-a203-d788b552f09d,492d6cd3-7ac6-4a63-bfe3-fa91b6083423,Order Issue,Low,Escalated,2024-05-12,2024-06-07
6b3ab081-e3ed-494d-b655-4ff71c547150,6f0468c6-eec3-4336-90a3-c80beef0bb5d,Order Issue,High,Escalated,2025-03-28,2025-04-15
6b47a1a3-3b62-4a2f-a901-d074634c9809,cf361cd5-dc74-470b-84a9-94a113f64588,Technical Support,Medium,Open,2024-12-19,
6b50b51f-2e19-4f8b-9dff-96c754b246fd,9d6c2df4-9904-47b6-98e5-52dc2c25c4d5,Technical Support,High,Pending,2024-02-01,
6b64b46e-80c0-43da-94cb-d4326144b560,177efc4b-d2be-4d78-a5c0-de84a86c7ac4,Order Issue,High,Resolved,2023-11-09,2023-12-02
6b700313-ff10-4368-be60-ff0eda8d1168,9a6c5477-f844-484c-af47-5e4cb5d144bd,Product Inquiry,High,Resolved,2025-04-24,2025-05-03
6b701542-b637-4da3-9426-50b0ab3a5f18,b11c4fc3-670c-42c9-ac88-f5d8d0314e0f,Complaint,Low,Pending,2024-04-28,
6b71e364-ab32-401e-a6ae-3d609f7db7c5,6bc598ac-6238-4bd5-af7f-b1f1049b58f3,Complaint,High,Resolved,2024-06-12,2024-07-07
6b81426c-8dcb-4285-85a3-e65b6afafa71,ddf5be85-12dd-4f20-ae6c-32e13f1ca272,Technical Support,High,Open,2024-09-11,
6b842417-b248-4803-9e61-c80f8358d153,7039e4ca-f840-4dee-a633-b72e2a98d0ce,Technical Support,Low,Open,2025-06-26,
6b89b8c9-9479-4d62-8241-26ac1136b41b,c151c0ca-25e2-4693-8de5-ac427a45cbb8,Payment Problem,High,Pending,2024-04-29,
6b93c6ed-9e1f-4c2f-8c86-d413c66c4a04,50e5bf72-0819-41d4-adec-360a20ee4a8d,Order Issue,High,Escalated,2024-09-25,2024-10-10
6b97444b-25f9-4c79-a89c-2e36b9cd6a77,adbe4159-f799-46a6-8df9-55ed116452d6,Technical Support,High,Escalated,2024-04-13,2024-05-02
6ba0e441-b1ed-405a-9d2c-50d3492f3755,082cd0a7-8482-492f-8ea9-c4633a858c94,Technical Support,Low,Open,2024-12-21,
6ba3560c-c3a0-43db-8f08-60ee66a81f0d,4421cba1-6546-4b81-95ac-7f8af5118f5a,Complaint,Low,Pending,2024-01-24,
6ba45265-8614-45df-b9ab-90268d7cabab,f3f4398e-83dc-4d33-adb0-09c5917b9450,Product Inquiry,High,Escalated,2023-12-01,2023-12-30
6bb02d1e-4658-481a-ae99-9e3c95a5fd09,6236a523-2f26-4846-9f4c-f285e6807e0d,Order Issue,Medium,Open,2025-01-04,
6bc665ca-546f-42fa-a30f-a0d50b103d42,c1dc16ab-5cb3-4a96-849d-9a5818dac149,Product Inquiry,Medium,Open,2024-09-16,
6bd392ae-49ff-4bf5-8fa8-e15e26d42df8,000d8d48-2fce-416b-815a-5c0d997e87cd,Order Issue,High,Open,2025-06-22,
6be17373-8b64-4e89-899d-2d732b391d67,0166ffa0-ad4f-4c94-8310-fbec6d10a4ce,Complaint,High,Resolved,2025-02-24,2025-03-22
6be9788c-88f7-4323-a1cd-fa66191a25ce,255315d1-7241-4308-8e82-215b2c524af2,Complaint,Medium,Pending,2025-01-21,
6bf04637-7b0b-4d7e-b9a8-f1ebba9fae8d,21d26fd8-bc81-47da-8d9e-48a77e79d8cf,Technical Support,Medium,Pending,2023-10-01,
6bfb4e8d-70db-41d4-83b0-91847bf94d06,f1b71b0f-6af7-4ec9-8b8f-6ac10ad78603,Complaint,Medium,Resolved,2024-10-23,2024-11-10
6c003850-5d1c-4e26-b813-0782cc64e2f8,c2d9eaa1-fcf3-431f-8cb4-12d9af31dee3,Product Inquiry,High,Open,2024-05-19,
6c165bdf-810c-468b-a810-950ba2de3ea3,c91c1572-15b2-4116-af7c-625d0c13f04a,Complaint,Medium,Escalated,2025-05-06,2025-05-16
6c1915ba-81fa-4a98-8f00-1813070472c0,1130869a-f43b-4c98-9c07-7d370af21e2b,Technical Support,Low,Open,2023-12-06,
6c1b8844-ac66-4187-b776-0b6622bc3899,57e17ab2-b651-4ca5-a1df-59911ea1a542,Complaint,Low,Pending,2025-02-23,
6c319961-7e35-4ea9-a35e-925125992eae,e642f55b-850f-4175-ac84-027204588053,Technical Support,Medium,Escalated,2024-09-11,2024-09-16
6c33d3fe-7d7f-41f6-8bb8-f6aad4b99760,1dff10bc-10e1-4c0c-8b72-29f1f1d100a8,Technical Support,High,Escalated,2025-03-28,2025-04-22
6c35a0c8-6790-4daa-8793-be5547d0bce5,47205ef6-17d3-450d-8d69-d9727f01931e,Order Issue,Low,Resolved,2023-12-11,2023-12-26
6c37674c-c30c-464b-b651-560af9f5159e,2c2d2713-e193-4760-90d4-40de482d4e2f,Payment Problem,Low,Pending,2024-10-14,
6c39b039-1ce2-47fe-863d-6b1df78381d0,ff12d523-0477-467f-8991-1e2aa3082f0a,Complaint,High,Pending,2024-12-29,
6c3a4c57-f0ea-4219-9d68-e7a21c8a0e37,1d4b9f3b-f8c0-406c-918f-5fcd4cb50e6d,Technical Support,Low,Resolved,2024-08-20,2024-09-10
6c3e5c91-fd30-4943-9f94-ef5044f9326a,340f3d63-de2b-43ee-ad15-8e1983613e6d,Payment Problem,High,Pending,2024-08-05,
6c40fadf-b2f7-4bc6-a91f-6c0fa72e18b1,74822fc8-7945-4953-a96a-7254da2c2d10,Product Inquiry,Low,Resolved,2025-08-01,2025-08-07
6c454153-ee1a-4101-be6a-132978248e1d,06d150da-032a-4cc1-a624-936e1ac0826a,Technical Support,Medium,Escalated,2024-03-19,2024-03-22
6c575022-e247-4776-a1a3-354a5b84aaf3,9e63f0f4-7cc6-4d12-a5c5-2114f80cadad,Payment Problem,Low,Resolved,2023-10-09,2023-10-15
6c5b5ae3-3064-487b-a3f7-7370b356d190,0c4fb44e-e4a6-43dc-b076-0c5c7fa2bc8b,Order Issue,High,Open,2025-08-23,
6c5c379d-9a47-4d0f-9751-04d4588ca2b6,fb62ba73-73ea-4596-b0f2-31daee5c9c39,Order Issue,Low,Pending,2024-03-02,
6c6392ca-9914-4c2f-b4dc-e835ca47f7d1,a74cc525-5d31-47d7-a04d-1728e6bbe0bd,Technical Support,High,Open,2024-09-16,
6c6f2c2c-90d8-44b0-8837-a8531952f352,1741ea48-f670-46f6-8c84-5a4208a2683a,Payment Problem,High,Escalated,2025-03-07,2025-04-04
6c7931af-4c7b-4925-8a5f-d75d65a5c3bd,b98dc8b7-8fa4-4302-b63d-755e83e8e41a,Complaint,High,Escalated,2023-10-29,2023-11-20
6c7df7b5-794c-4510-9e0e-a722749c8ef8,be31a553-23e0-4f64-9e75-ef7052c2960d,Technical Support,Medium,Escalated,2024-02-14,2024-03-12
6c7f2d4d-ed8e-4a87-ac43-1364f0cd13a5,e02e8e2d-578e-4a86-9fa8-08c4bf5e22ee,Payment Problem,Low,Open,2024-06-23,
6c81008e-f33f-483c-adfe-c4bcc3065e9d,8a13ce64-6fb2-40b5-afd1-03f157ce75df,Payment Problem,Medium,Pending,2024-11-25,
6c8200ef-0c34-4079-9849-6dc8dfec53a9,5e42ad67-c200-4f5f-92b0-52ddbf898505,Product Inquiry,High,Pending,2024-04-21,
6c833adf-102d-4033-a1ac-2f1ad2479176,acff544d-357a-4990-9a0e-cc3e066d30aa,Payment Problem,Medium,Resolved,2024-12-07,2024-12-29
6c95ab77-3692-4b47-901a-fa27a03be57e,9271aa13-c424-41f7-94ea-d829c14fb369,Complaint,High,Pending,2024-05-20,
6c987064-f150-48b2-942a-52e714fefb61,5f5dfc64-dbc4-4f70-a87f-a558f80a7f95,Product Inquiry,Low,Pending,2024-06-17,
6c9bd25b-98f6-4698-9f7d-e17503f5c171,5213df4c-3cd6-48e6-bc14-06eda98b5505,Complaint,High,Escalated,2024-07-14,2024-08-02
6c9dd341-241d-4e22-8ef9-4bd01646ddf6,970149d8-e96e-4bf3-9bf4-42a31e7143e1,Product Inquiry,High,Resolved,2023-11-06,2023-12-02
6ca185ef-539e-4d27-96d7-8f9881c854c2,15f76a8d-e341-4f30-97d7-2a61e632c75c,Order Issue,Low,Pending,2025-02-19,
6ca59a03-b5cd-478c-9993-0b6f2c147880,b0ae22df-82f6-43dc-8b17-4ae60436b1d1,Technical Support,Low,Open,2025-01-15,
